Temperature	Strain
-39.9	20.43
-39.9	20.436
-39.9	20.434
-39.9	20.434
-40	20.44
-40	20.44
-40	20.434
-40	20.437
-40.1	20.443
-40.1	20.44
-40.1	20.437
-40.1	20.437
-40.1	20.437
-40.1	20.439
-40.1	20.44
-40.1	20.44
-40.1	20.437
-40.1	20.443
-40.1	20.443
-40.2	20.443
-40.2	20.436
-40.2	20.443
-40.2	20.44
-40.2	20.443
-40.3	20.444
-40.3	20.444
-40.3	20.447
-40.3	20.441
-40.4	20.447
-40.4	20.447
-40.4	20.447
-40.4	20.444
-40.4	20.438
-40.5	20.444
-40.5	20.441
-40.5	20.444
-40.5	20.447
-40.6	20.447
-40.6	20.435
-40.6	20.444
-40.6	20.447
-40.6	20.454
-40.6	20.441
-40.7	20.447
-40.7	20.447
-40.7	20.453
-40.8	20.453
-40.8	20.453
-40.8	20.456
-40.8	20.449
-40.8	20.443
-40.8	20.446
-40.8	20.443
-40.8	20.446
-40.8	20.446
-40.9	20.446
-40.9	20.449
-40.9	20.446
-40.9	20.44
-40.9	20.44
-41	20.443
-41	20.44
-41	20.44
-41	20.443
-41	20.443
-41	20.447
-41	20.443
-41.1	20.44
-41.1	20.443
-41.1	20.443
-41.1	20.447
-41.1	20.444
-41.1	20.447
-41.2	20.447
-41.2	20.447
-41.2	20.447
-41.3	20.444
-41.3	20.449
-41.3	20.447
-41.3	20.447
-41.4	20.454
-41.4	20.459
-41.4	20.447
-41.4	20.457
-41.4	20.456
-41.4	20.453
-41.4	20.454
-41.4	20.45
-41.4	20.453
-41.5	20.456
-41.5	20.453
-41.5	20.45
-41.5	20.45
-41.5	20.446
-41.5	20.455
-41.6	20.447
-41.6	20.453
-41.6	20.456
-41.7	20.452
-41.7	20.446
-41.7	20.446
-41.7	20.446
-41.7	20.45
-41.7	20.455
-41.7	20.458
-41.8	20.454
-41.8	20.452
-41.8	20.458
-41.8	20.453
-41.8	20.459
-41.9	20.458
-41.9	20.458
-41.9	20.462
-41.9	20.459
-41.9	20.456
-41.9	20.459
-41.9	20.456
-41.9	20.462
-41.9	20.459
-42	20.463
-42	20.462
-42	20.46
-42.1	20.456
-42.1	20.45
-42.1	20.45
-42.2	20.447
-42.2	20.45
-42.2	20.447
-42.2	20.444
-42.2	20.448
-42.2	20.447
-42.2	20.447
-42.2	20.444
-42.2	20.447
-42.2	20.453
-42.2	20.45
-42.2	20.453
-42.2	20.453
-42.2	20.453
-42.2	20.456
-42.2	20.444
-42.2	20.447
-42.3	20.453
-42.3	20.446
-42.3	20.447
-42.3	20.449
-42.4	20.45
-42.4	20.453
-42.4	20.456
-42.4	20.452
-42.4	20.456
-42.5	20.459
-42.5	20.458
-42.5	20.456
-42.5	20.456
-42.6	20.453
-42.6	20.459
-42.6	20.459
-42.6	20.458
-42.6	20.459
-42.6	20.461
-42.6	20.455
-42.6	20.465
-42.6	20.455
-42.6	20.459
-42.6	20.462
-42.7	20.459
-42.7	20.453
-42.7	20.456
-42.7	20.456
-42.7	20.456
-42.7	20.456
-42.8	20.459
-42.9	20.456
-42.9	20.456
-42.9	20.462
-42.9	20.462
-42.9	20.465
-42.9	20.462
-42.9	20.465
-42.9	20.462
-43	20.462
-43	20.465
-43	20.462
-43	20.462
-43.1	20.463
-43.1	20.459
-43.1	20.466
-43.1	20.46
-43.1	20.459
-43.1	20.453
-43.2	20.459
-43.2	20.463
-43.2	20.463
-43.2	20.462
-43.2	20.463
-43.3	20.466
-43.3	20.46
-43.3	20.463
-43.3	20.463
-43.3	20.462
-43.3	20.462
-43.3	20.462
-43.3	20.465
-43.3	20.462
-43.4	20.456
-43.4	20.459
-43.4	20.462
-43.4	20.463
-43.4	20.469
-43.4	20.465
-43.5	20.462
-43.5	20.462
-43.5	20.465
-43.5	20.465
-43.5	20.461
-43.5	20.465
-43.5	20.465
-43.5	20.465
-43.5	20.462
-43.6	20.465
-43.6	20.465
-43.6	20.468
-43.6	20.468
-43.6	20.468
-43.6	20.471
-43.6	20.467
-43.6	20.467
-43.6	20.467
-43.7	20.467
-43.7	20.464
-43.7	20.466
-43.8	20.464
-43.8	20.467
-43.8	20.464
-43.9	20.464
-43.9	20.461
-43.9	20.461
-43.9	20.461
-43.9	20.465
-43.9	20.459
-43.9	20.455
-43.9	20.453
-43.9	20.461
-44	20.458
-44	20.458
-44	20.461
-44	20.464
-44	20.458
-44.1	20.458
-44.1	20.455
-44.1	20.455
-44.1	20.455
-44.1	20.459
-44.1	20.452
-44.2	20.456
-44.2	20.452
-44.2	20.456
-44.2	20.456
-44.2	20.452
-44.2	20.446
-44.2	20.453
-44.2	20.446
-44.3	20.453
-44.2	20.453
-44.2	20.459
-44.2	20.462
-44.2	20.459
-44.2	20.453
-44.3	20.456
-44.3	20.462
-44.3	20.459
-44.4	20.456
-44.4	20.463
-44.4	20.462
-44.4	20.459
-44.5	20.462
-44.5	20.459
-44.5	20.46
-44.5	20.456
-44.5	20.46
-44.5	20.463
-44.6	20.457
-44.6	20.457
-44.5	20.457
-44.5	20.466
-44.5	20.46
-44.6	20.457
-44.6	20.46
-44.6	20.456
-44.7	20.46
-44.7	20.454
-44.7	20.45
-44.7	20.456
-44.7	20.45
-44.7	20.453
-44.8	20.456
-44.8	20.457
-44.8	20.456
-44.8	20.463
-44.8	20.46
-44.8	20.457
-44.8	20.463
-44.9	20.46
-44.9	20.46
-44.9	20.456
-44.9	20.456
-44.9	20.454
-45	20.447
-45	20.447
-45	20.45
-45.1	20.447
-45.1	20.45
-45.1	20.453
-45.1	20.462
-45.1	20.461
-45.1	20.461
-45.1	20.468
-45.1	20.468
-45.2	20.461
-45.2	20.465
-45.2	20.471
-45.3	20.467
-45.3	20.47
-45.3	20.464
-45.3	20.467
-45.3	20.467
-45.3	20.468
-45.3	20.47
-45.3	20.47
-45.3	20.468
-45.3	20.474
-45.4	20.471
-45.4	20.462
-45.4	20.468
-45.5	20.465
-45.5	20.468
-45.4	20.465
-45.4	20.465
-45.4	20.468
-45.5	20.465
-45.5	20.468
-45.5	20.466
-45.5	20.464
-45.5	20.462
-45.5	20.462
-45.5	20.462
-45.6	20.468
-45.6	20.469
-45.6	20.472
-45.7	20.47
-45.7	20.466
-45.7	20.465
-45.7	20.465
-45.7	20.463
-45.7	20.469
-45.7	20.47
-45.7	20.471
-45.7	20.469
-45.7	20.468
-45.7	20.468
-45.8	20.466
-45.8	20.465
-45.8	20.468
-45.9	20.468
-45.9	20.471
-45.9	20.471
-45.9	20.471
-45.9	20.471
-45.9	20.468
-45.9	20.467
-45.9	20.467
-45.9	20.467
-46	20.464
-46	20.465
-46	20.464
-46	20.465
-46	20.465
-46	20.468
-46	20.471
-46	20.465
-46.1	20.465
-46.2	20.465
-46.2	20.468
-46.2	20.468
-46.3	20.468
-46.3	20.468
-46.3	20.465
-46.4	20.465
-46.4	20.462
-46.4	20.468
-46.4	20.466
-46.4	20.468
-46.4	20.466
-46.4	20.463
-46.4	20.463
-46.4	20.459
-46.5	20.462
-46.5	20.462
-46.5	20.466
-46.5	20.462
-46.5	20.466
-46.5	20.466
-46.6	20.462
-46.6	20.459
-46.7	20.462
-46.7	20.462
-46.7	20.459
-46.7	20.462
-46.7	20.462
-46.7	20.461
-46.8	20.459
-46.8	20.461
-46.8	20.458
-46.8	20.461
-46.8	20.461
-46.8	20.461
-46.8	20.455
-46.8	20.462
-46.8	20.462
-46.8	20.462
-46.8	20.462
-46.8	20.461
-46.9	20.458
-46.9	20.462
-46.9	20.458
-47	20.458
-47	20.458
-47	20.458
-47.1	20.458
-47.1	20.462
-47.1	20.458
-47.1	20.458
-47.1	20.458
-47.1	20.462
-47.1	20.458
-47.1	20.458
-47.2	20.461
-47.2	20.46
-47.2	20.461
-47.2	20.461
-47.2	20.464
-47.2	20.461
-47.3	20.461
-47.3	20.464
-47.3	20.458
-47.3	20.464
-47.4	20.461
-47.4	20.461
-47.4	20.464
-47.5	20.462
-47.5	20.465
-47.5	20.462
-47.5	20.456
-47.5	20.461
-47.5	20.462
-47.6	20.459
-47.6	20.459
-47.6	20.459
-47.6	20.456
-47.6	20.456
-47.6	20.454
-47.6	20.461
-47.6	20.459
-47.7	20.459
-47.8	20.444
-47.8	20.457
-47.9	20.45
-48.1	20.453
-48.1	20.447
-48.2	20.447
-48.3	20.447
-48.3	20.444
-48.5	20.447
-48.6	20.451
-48.6	20.445
-48.8	20.444
-49	20.456
-49	20.46
-49.1	20.463
-49.1	20.459
-49.2	20.463
-49.3	20.465
-49.3	20.462
-49.4	20.465
-49.5	20.468
-49.5	20.466
-49.6	20.462
-49.7	20.465
-49.7	20.465
-49.8	20.468
-49.9	20.462
-49.9	20.465
-50	20.468
-50.2	20.462
-50.2	20.465
-50.3	20.458
-50.5	20.465
-50.5	20.467
-50.5	20.468
-50.7	20.461
-50.7	20.461
-50.7	20.467
-50.8	20.467
-50.8	20.468
-50.8	20.467
-50.9	20.467
-50.9	20.471
-50.9	20.468
-51	20.465
-51	20.471
-51.1	20.471
-51.2	20.471
-51.2	20.471
-51.3	20.465
-51.3	20.468
-51.3	20.471
-51.4	20.468
-51.4	20.471
-51.4	20.471
-51.5	20.471
-51.7	20.468
-51.7	20.468
-51.8	20.468
-51.9	20.471
-51.9	20.474
-52	20.474
-52.1	20.469
-52.1	20.468
-52.1	20.471
-52.1	20.471
-52.1	20.469
-52.2	20.472
-52.4	20.472
-52.4	20.471
-52.6	20.466
-52.61	20.466
-52.7	20.462
-52.8	20.46
-52.8	20.462
-52.9	20.466
-52.9	20.464
-52.9	20.462
-52.8	20.465
-52.9	20.459
-52.9	20.466
-52.9	20.465
-53	20.465
-53	20.471
-53.1	20.468
-53.1	20.474
-53.1	20.468
-53.1	20.474
-53.2	20.47
-53.2	20.468
-53.2	20.471
-53.3	20.461
-53.3	20.464
-53.4	20.464
-53.4	20.466
-53.4	20.467
-53.5	20.464
-53.5	20.464
-53.5	20.47
-53.6	20.464
-53.6	20.463
-53.6	20.464
-53.7	20.464
-53.7	20.464
-53.7	20.468
-53.7	20.467
-53.7	20.471
-53.7	20.467
-53.8	20.466
-53.9	20.47
-53.9	20.468
-54	20.47
-54.1	20.47
-54.1	20.467
-54.1	20.464
-54.2	20.464
-54.2	20.467
-54.3	20.467
-54.3	20.464
-54.3	20.464
-54.4	20.461
-54.5	20.464
-54.5	20.464
-54.5	20.464
-54.5	20.464
-54.5	20.464
-54.5	20.464
-54.5	20.464
-54.5	20.462
-54.6	20.464
-54.6	20.464
-54.6	20.464
-54.7	20.462
-54.7	20.458
-54.7	20.461
-54.7	20.464
-54.7	20.464
-54.8	20.465
-54.8	20.465
-54.8	20.464
-54.8	20.464
-54.8	20.468
-54.8	20.464
-54.9	20.467
-54.9	20.464
-54.9	20.467
-55	20.464
-55	20.461
-55	20.467
-55.1	20.467
-55.1	20.461
-55.1	20.464
-55.3	20.467
-55.3	20.467
-55.3	20.467
-55.4	20.464
-55.4	20.467
-55.4	20.465
-55.4	20.464
-55.5	20.467
-55.5	20.467
-55.5	20.468
-55.5	20.467
-55.5	20.467
-55.6	20.467
-55.6	20.467
-55.6	20.464
-55.7	20.465
-55.8	20.465
-55.8	20.464
-55.8	20.467
-55.9	20.464
-55.9	20.464
-55.9	20.467
-56	20.464
-56	20.467
-56	20.465
-56	20.467
-56	20.462
-56	20.462
-56.1	20.465
-56.1	20.462
-56.1	20.465
-56.1	20.459
-56.1	20.462
-56.1	20.468
-56.1	20.468
-56.1	20.468
-56.2	20.465
-56.2	20.465
-56.2	20.462
-56.2	20.468
-56.2	20.468
-56.3	20.465
-56.4	20.463
-56.4	20.469
-56.4	20.468
-56.5	20.465
-56.5	20.468
-56.5	20.465
-56.6	20.465
-56.6	20.465
-56.6	20.466
-56.7	20.467
-56.7	20.465
-56.7	20.463
-56.7	20.468
-56.7	20.461
-56.7	20.462
-56.7	20.459
-56.7	20.469
-56.8	20.465
-57	20.462
-57	20.462
-57	20.465
-57.1	20.468
-57.1	20.465
-57.1	20.463
-57.1	20.462
-57.1	20.469
-57.1	20.465
-57.1	20.466
-57.1	20.465
-57.2	20.468
-57.2	20.468
-57.2	20.465
-57.3	20.469
-57.4	20.465
-57.4	20.468
-57.4	20.465
-57.5	20.462
-57.5	20.47
-57.6	20.465
-57.6	20.468
-57.6	20.465
-57.6	20.465
-57.7	20.471
-57.7	20.465
-57.7	20.468
-57.8	20.468
-57.8	20.468
-57.8	20.471
-57.81	20.468
-57.9	20.468
-57.9	20.468
-57.9	20.464
-58	20.468
-58	20.464
-58	20.47
-58.1	20.467
-58.1	20.473
-58.1	20.467
-58.2	20.467
-58.2	20.467
-58.2	20.47
-58.2	20.467
-58.3	20.464
-58.3	20.467
-58.3	20.467
-58.4	20.47
-58.4	20.471
-58.5	20.464
-58.6	20.465
-58.6	20.468
-58.7	20.468
-58.7	20.465
-58.7	20.464
-58.8	20.47
-58.8	20.47
-58.8	20.467
-58.8	20.468
-58.8	20.465
-58.8	20.47
-58.8	20.468
-58.9	20.474
-58.9	20.468
-58.9	20.468
-59	20.471
-59	20.471
-59	20.468
-59	20.471
-59	20.471
-59.2	20.474
-59.2	20.474
-59.2	20.468
-59.2	20.474
-59.2	20.471
-59.2	20.465
-59.3	20.471
-59.3	20.471
-59.3	20.471
-59.3	20.471
-59.4	20.472
-59.4	20.471
-59.5	20.472
-59.5	20.469
-59.5	20.468
-59.6	20.468
-59.6	20.468
-59.6	20.471
-59.7	20.471
-59.7	20.475
-59.7	20.471
-59.7	20.472
-59.7	20.474
-59.7	20.472
-59.7	20.474
-59.7	20.475
-59.8	20.474
-59.9	20.475
-59.9	20.481
-60	20.475
-60	20.474
-60	20.477
-60	20.48
-59.8	20.474
-59.8	20.477
-59.8	20.478
-59.8	20.48
-59.8	20.477
-59.8	20.477
-59.8	20.474
-59.8	20.477
-59.8	20.48
-59.8	20.474
-59.8	20.476
-59.8	20.48
-59.8	20.477
-59.8	20.477
-59.8	20.48
-59.9	20.477
-59.9	20.477
-59.9	20.474
-59.9	20.48
-59.9	20.476
-60	20.477
-60	20.477
-60	20.477
-60	20.477
-60	20.48
-60	20.483
-60	20.478
-60	20.476
-60	20.476
-59.9	20.471
-59.9	20.47
-59.9	20.464
-59.9	20.449
-59.9	20.446
-59.9	20.437
-60	20.434
-60	20.446
-60	20.461
-59.9	20.479
-59.8	20.481
-59.8	20.455
-59.8	20.443
-59.8	20.44
-59.8	20.458
-59.8	20.458
-59.8	20.462
-59.8	20.458
-59.7	20.48
-59.7	20.464
-59.7	20.446
-59.7	20.458
-59.7	20.461
-59.8	20.48
-59.8	20.489
-59.8	20.479
-59.8	20.474
-59.9	20.448
-59.9	20.44
-60	20.458
-60.1	20.453
-60.1	20.471
-60	20.484
-59.9	20.477
-59.9	20.462
-59.8	20.456
-59.9	20.44
-59.9	20.434
-60	20.421
-60	20.432
-60	20.441
-60	20.465
-59.9	20.465
-59.9	20.46
-59.8	20.447
-59.8	20.449
-59.8	20.447
-59.8	20.437
-59.7	20.444
-59.7	20.432
-59.7	20.437
-59.7	20.447
-59.7	20.456
-59.7	20.465
-59.7	20.462
-59.7	20.462
-59.8	20.446
-59.8	20.437
-59.8	20.437
-59.8	20.437
-59.9	20.446
-59.9	20.455
-60	20.458
-60	20.443
-60	20.43
-60	20.44
-60	20.459
-60	20.474
-59.9	20.477
-59.9	20.465
-59.9	20.458
-59.9	20.458
-59.9	20.467
-60	20.492
-60	20.519
-60	20.482
-60.1	20.452
-60	20.473
-60	20.51
-59.8	20.51
-59.8	20.489
-59.8	20.477
-59.7	20.498
-59.7	20.504
-59.7	20.492
-59.7	20.502
-59.6	20.499
-59.6	20.495
-59.6	20.459
-59.7	20.502
-59.7	20.505
-59.8	20.507
-59.8	20.492
-59.8	20.476
-59.8	20.477
-59.8	20.478
-59.8	20.477
-59.8	20.479
-59.8	20.494
-59.8	20.504
-59.9	20.492
-60	20.495
-60	20.495
-60	20.506
-59.9	20.46
-59.9	20.467
-59.9	20.466
-60	20.458
-60	20.453
-60.1	20.452
-60	20.459
-60	20.449
-59.9	20.471
-59.8	20.474
-59.8	20.495
-59.9	20.488
-59.9	20.483
-59.9	20.48
-59.9	20.446
-59.9	20.452
-59.9	20.462
-59.9	20.44
-59.9	20.446
-59.9	20.444
-59.9	20.452
-59.9	20.457
-59.9	20.474
-59.9	20.477
-59.9	20.477
-59.9	20.48
-59.9	20.477
-59.9	20.497
-59.9	20.491
-60	20.483
-60	20.505
-60	20.496
-60	20.511
-60	20.508
-59.8	20.509
-59.7	20.505
-59.7	20.506
-59.5	20.501
-59.4	20.508
-59.4	20.516
-59.2	20.502
-59.1	20.52
-59.1	20.503
-58.9	20.508
-58.8	20.498
-58.8	20.515
-58.6	20.521
-58.5	20.505
-58.5	20.487
-58.4	20.477
-58.2	20.481
-58.2	20.466
-58	20.469
-57.9	20.492
-57.9	20.484
-57.8	20.469
-57.6	20.441
-57.6	20.429
-57.5	20.444
-57.4	20.441
-57.4	20.435
-57.3	20.453
-57.1	20.465
-57.1	20.462
-57	20.474
-56.9	20.44
-56.9	20.434
-56.8	20.443
-56.7	20.462
-56.7	20.471
-56.5	20.48
-56.5	20.477
-56.5	20.486
-56.3	20.483
-56.2	20.495
-56.2	20.504
-56.1	20.505
-56	20.51
-56	20.513
-55.9	20.516
-55.89	20.51
-55.8	20.516
-55.7	20.492
-55.7	20.501
-55.7	20.504
-55.6	20.495
-55.6	20.492
-55.5	20.495
-55.4	20.48
-55.4	20.47
-55.3	20.485
-55.1	20.47
-55.1	20.462
-55	20.458
-54.9	20.465
-54.9	20.446
-54.8	20.458
-54.7	20.468
-54.7	20.433
-54.6	20.431
-54.5	20.443
-54.5	20.453
-54.4	20.449
-54.3	20.446
-54.3	20.443
-54.2	20.462
-54	20.455
-54	20.449
-53.9	20.446
-53.8	20.462
-53.8	20.474
-53.6	20.455
-53.5	20.464
-53.5	20.473
-53.3	20.482
-53.2	20.486
-53.2	20.503
-53	20.478
-52.9	20.479
-52.9	20.474
-52.7	20.482
-52.6	20.506
-52.6	20.52
-52.4	20.505
-52.3	20.488
-52.3	20.5
-52.1	20.506
-52	20.486
-52	20.505
-51.8	20.499
-51.7	20.506
-51.7	20.514
-51.5	20.499
-51.3	20.504
-51.3	20.499
-51.2	20.512
-51.18	20.505
-51	20.499
-50.8	20.472
-50.79	20.472
-50.7	20.455
-50.5	20.456
-50.5	20.45
-50.4	20.463
-50.3	20.444
-50.3	20.446
-50.1	20.441
-49.9	20.456
-49.9	20.444
-49.8	20.444
-49.7	20.435
-49.7	20.442
-49.5	20.441
-49.4	20.434
-49.4	20.442
-49.2	20.434
-49	20.438
-49	20.453
-48.9	20.437
-48.7	20.465
-48.7	20.477
-48.6	20.463
-48.4	20.467
-48.4	20.479
-48.3	20.48
-48.1	20.486
-48.1	20.473
-48	20.476
-47.9	20.488
-47.9	20.506
-47.7	20.504
-47.5	20.495
-47.5	20.473
-47.4	20.485
-47.2	20.5
-47.2	20.505
-47.1	20.52
-46.9	20.519
-46.9	20.531
-46.8	20.522
-46.6	20.519
-46.6	20.51
-46.5	20.51
-46.3	20.51
-46.3	20.508
-46.1	20.514
-46	20.505
-46	20.498
-45.8	20.492
-45.7	20.49
-45.7	20.474
-45.5	20.45
-45.3	20.456
-45.3	20.463
-45.2	20.456
-45	20.468
-45	20.459
-44.9	20.456
-44.9	20.447
-44.7	20.462
-44.6	20.481
-44.6	20.484
-44.4	20.466
-44.2	20.503
-44.2	20.462
-44.1	20.441
-43.9	20.439
-43.9	20.426
-43.8	20.428
-43.6	20.454
-43.6	20.463
-43.4	20.478
-43.3	20.457
-43.3	20.466
-43.1	20.447
-43	20.466
-43	20.474
-42.8	20.459
-42.6	20.447
-42.6	20.453
-42.4	20.462
-42.3	20.462
-42.3	20.48
-42.1	20.477
-41.9	20.474
-41.9	20.492
-41.8	20.48
-41.6	20.482
-41.6	20.471
-41.4	20.501
-41.3	20.482
-41.3	20.499
-41.1	20.498
-41	20.501
-41	20.479
-40.8	20.495
-40.6	20.48
-40.6	20.486
-40.4	20.457
-40.3	20.489
-40.3	20.492
-40.1	20.483
-40	20.499
-40	20.48
-39.8	20.493
-39.6	20.492
-39.6	20.487
-39.5	20.486
-39.3	20.473
-39.3	20.466
-39.1	20.474
-39	20.469
-39	20.459
-38.8	20.467
-38.8	20.465
-38.7	20.444
-38.5	20.441
-38.5	20.435
-38.3	20.435
-38.2	20.432
-38.2	20.42
-38	20.415
-37.8	20.418
-37.8	20.408
-37.6	20.418
-37.4	20.406
-37.4	20.403
-37.3	20.395
-37.1	20.401
-37.1	20.404
-36.9	20.389
-36.7	20.415
-36.7	20.412
-36.6	20.407
-36.4	20.42
-36.4	20.408
-36.2	20.401
-36	20.398
-36	20.406
-35.8	20.404
-35.7	20.402
-35.7	20.385
-35.5	20.376
-35.3	20.385
-35.3	20.394
-35.1	20.388
-34.9	20.404
-34.9	20.431
-34.7	20.428
-34.6	20.431
-34.6	20.437
-34.4	20.428
-34.2	20.419
-34.2	20.437
-34.1	20.428
-33.9	20.443
-33.9	20.418
-33.7	20.406
-33.5	20.4
-33.5	20.406
-33.4	20.39
-33.2	20.404
-33.2	20.397
-33.1	20.394
-32.9	20.415
-32.9	20.397
-32.7	20.429
-32.5	20.454
-32.5	20.425
-32.3	20.444
-32.29	20.413
-32.2	20.413
-32	20.392
-32	20.401
-31.8	20.398
-31.7	20.42
-31.7	20.407
-31.5	20.414
-31.3	20.42
-31.3	20.42
-31.1	20.423
-30.9	20.411
-30.9	20.417
-30.8	20.408
-30.6	20.407
-30.6	20.423
-30.4	20.408
-30.2	20.419
-30.2	20.394
-30	20.385
-29.9	20.391
-29.9	20.407
-29.7	20.392
-29.5	20.401
-29.5	20.412
-29.3	20.401
-29.2	20.406
-29.2	20.394
-29	20.4
-28.8	20.406
-28.8	20.401
-28.6	20.391
-28.4	20.391
-28.4	20.379
-28.2	20.376
-28.1	20.376
-28.1	20.376
-27.9	20.364
-27.7	20.361
-27.7	20.377
-27.5	20.361
-27.3	20.376
-27.3	20.376
-27.2	20.37
-27	20.388
-27	20.388
-26.8	20.38
-26.6	20.382
-26.6	20.346
-26.4	20.358
-26.3	20.355
-26.3	20.345
-26.1	20.352
-25.9	20.349
-25.9	20.346
-25.7	20.346
-25.5	20.351
-25.5	20.343
-25.4	20.343
-25.4	20.328
-25.2	20.316
-25	20.314
-25	20.319
-24.9	20.33
-24.7	20.309
-24.7	20.312
-24.5	20.301
-24.3	20.311
-24.3	20.296
-24.1	20.316
-23.9	20.311
-23.9	20.293
-23.7	20.293
-23.6	20.302
-23.6	20.291
-23.4	20.285
-23.2	20.29
-23.2	20.288
-23	20.319
-22.8	20.313
-22.8	20.319
-22.7	20.314
-22.5	20.316
-22.5	20.315
-22.3	20.316
-22.1	20.316
-22.1	20.303
-21.9	20.291
-21.7	20.285
-21.7	20.285
-21.5	20.261
-21.3	20.266
-21.3	20.258
-21.2	20.27
-21	20.279
-21	20.258
-20.8	20.26
-20.6	20.272
-20.6	20.266
-20.4	20.275
-20.3	20.259
-20.3	20.241
-20.1	20.253
-19.9	20.236
-19.9	20.248
-19.7	20.236
-19.5	20.256
-19.5	20.247
-19.3	20.248
-19.2	20.26
-19.2	20.266
-19	20.268
-18.8	20.244
-18.8	20.233
-18.6	20.241
-18.6	20.235
-18.4	20.247
-18.2	20.226
-18.2	20.217
-18	20.232
-17.8	20.214
-17.8	20.202
-17.6	20.199
-17.4	20.193
-17.4	20.19
-17.3	20.194
-17.1	20.199
-17.1	20.205
-16.9	20.205
-16.7	20.206
-16.7	20.199
-16.5	20.181
-16.3	20.185
-16.3	20.178
-16.1	20.178
-15.9	20.184
-15.9	20.172
-15.7	20.178
-15.5	20.166
-15.5	20.161
-15.3	20.163
-15.2	20.159
-15.2	20.151
-15	20.145
-14.8	20.13
-14.8	20.142
-14.6	20.123
-14.5	20.131
-14.5	20.127
-14.3	20.133
-14.1	20.123
-14.1	20.105
-13.9	20.123
-13.8	20.125
-13.8	20.122
-13.6	20.12
-13.4	20.124
-13.4	20.131
-13.2	20.113
-13	20.104
-13	20.108
-12.8	20.125
-12.6	20.117
-12.6	20.101
-12.4	20.098
-12.2	20.091
-12.2	20.101
-12	20.118
-11.8	20.119
-11.8	20.119
-11.6	20.122
-11.58	20.122
-11.4	20.11
-11.3	20.112
-11.3	20.112
-11.1	20.099
-10.9	20.098
-10.9	20.099
-10.7	20.085
-10.6	20.083
-10.6	20.074
-10.4	20.075
-10.2	20.073
-10.2	20.065
-10	20.074
-9.8	20.055
-9.8	20.044
-9.5	20.022
-9.3	20.036
-9.3	20.024
-9.1	20.031
-8.9	20.022
-8.9	20.039
-8.7	20.042
-8.6	20.034
-8.6	20.018
-8.4	20.014
-8.2	20.011
-8.2	20.013
-8	20.026
-7.8	20.015
-7.8	20.032
-7.6	20.031
-7.4	20.007
-7.4	20.01
-7.2	19.998
-7	19.992
-7	19.995
-6.7	19.974
-6.5	19.97
-6.5	19.959
-6.3	19.965
-6.1	19.956
-6.1	19.962
-5.8	19.934
-5.6	19.946
-5.6	19.949
-5.4	19.934
-5.1	19.928
-5.1	19.907
0	19.9
-4.7	19.885
-4.7	19.888
-4.5	19.875
-4.3	19.863
-4.3	19.86
-4.1	19.857
-3.9	19.848
-3.9	19.832
-3.7	19.826
-3.33	19.835
0	19.817
-3.3	19.808
-3.3	19.783
-3.2	19.771
-2.9	19.789
-2.9	19.783
-2.8	19.751
-2.6	19.756
-2.6	19.738
0	19.735
-2.3	19.719
-2.3	19.713
-2.1	19.719
-1.9	19.716
-1.9	19.698
-1.7	19.717
-1.6	19.705
-1.6	19.72
-1.4	19.725
-1.2	19.696
-1.2	19.699
-1	19.695
-0.8	19.699
-0.8	19.69
-0.6	19.68
-0.4	19.668
-0.4	19.671
0	19.68
-0.1	19.647
-0.1	19.621
0.1	19.616
0.3	19.607
0.3	19.595
0.5	19.608
0.6	19.567
0.6	19.613
0.8	19.595
1	19.605
1	19.601
1.2	19.586
1.4	19.562
1.4	19.574
1.5	19.555
1.7	19.555
1.7	19.544
1.9	19.545
2.1	19.568
2.1	19.562
2.3	19.564
2.5	19.558
2.5	19.543
2.6	19.565
2.8	19.557
2.8	19.549
3	19.555
3.2	19.554
3.2	19.546
3.4	19.55
3.4	19.54
3.5	19.53
3.7	19.503
3.7	19.495
3.9	19.511
4.1	19.487
4.1	19.49
4.2	19.497
4.4	19.481
4.4	19.472
4.6	19.453
4.8	19.448
4.8	19.474
5	19.468
5.1	19.481
5.1	19.485
5.4	19.476
5.6	19.514
5.6	19.522
5.8	19.528
6	19.542
6	19.545
6.2	19.55
6.5	19.561
6.5	19.585
6.7	19.591
6.9	19.585
6.9	19.588
7.1	19.61
7.3	19.606
7.3	19.624
7.4	19.635
7.6	19.649
7.6	19.683
7.8	19.697
7.9	19.724
7.9	19.738
8.1	19.751
8.3	19.757
8.3	19.772
8.5	19.784
8.7	19.784
8.7	19.784
8.8	19.793
9	19.805
9	19.803
9.2	19.812
9.3	19.805
9.3	19.8
9.5	19.818
9.7	19.839
9.7	19.842
9.9	19.857
10.2	19.854
10.2	19.852
10.4	19.855
10.4	19.855
10.6	19.863
10.7	19.864
10.7	19.879
10.9	19.867
11.1	19.864
11.1	19.86
11.3	19.855
11.5	19.863
11.5	19.867
11.7	19.851
11.9	19.846
11.9	19.852
12.1	19.846
12.3	19.851
12.3	19.855
12.5	19.861
12.7	19.839
12.7	19.834
12.8	19.846
13.1	19.852
13.1	19.848
13.3	19.845
13.4	19.852
13.4	19.834
13.6	19.849
13.8	19.839
13.8	19.851
14	19.851
14.2	19.846
14.2	19.842
14.4	19.83
14.6	19.818
14.6	19.818
14.7	19.815
15	19.815
15	19.806
15.1	19.806
15.3	19.803
15.3	19.803
