Temperature	Strain
-1.1	13.869
-1.1	13.87
-1.1	13.873
-1.1	13.873
-1.1	13.872
-1.1	13.873
-1.2	13.873
-1.2	13.87
-1.2	13.873
-1.2	13.869
-1.2	13.873
-1.2	13.873
-1.3	13.87
-1.3	13.87
-1.3	13.871
-1.4	13.87
-1.4	13.873
-1.4	13.87
-1.5	13.871
0	13.87
0	13.87
0	13.873
-1.6	13.873
-1.6	13.873
-1.8	13.873
-1.8	13.871
-1.8	13.87
-1.8	13.873
-1.8	13.87
-1.8	13.87
-1.7	13.871
-1.8	13.869
-1.8	13.869
-1.8	13.869
-1.9	13.87
-1.9	13.869
-1.9	13.869
-2	13.869
-2	13.869
-2	13.869
-2.1	13.866
-2.1	13.869
-2.1	13.87
-2.1	13.869
-2.1	13.872
-2.1	13.869
-2.1	13.868
-2.2	13.869
-2.3	13.864
-2.3	13.869
-2.3	13.866
-2.4	13.862
-2.4	13.867
-2.4	13.865
-2.4	13.865
-2.4	13.869
-2.4	13.869
-2.5	13.869
-2.5	13.866
-2.5	13.865
-2.5	13.865
-2.5	13.869
-2.5	13.866
-2.6	13.865
-2.6	13.865
0	13.866
0	13.865
0	13.866
-2.7	13.865
-2.8	13.866
-2.8	13.866
-2.9	13.866
-2.9	13.866
-2.9	13.863
-3	13.866
-3	13.869
-3	13.869
-3	13.863
-3.1	13.86
-3.1	13.866
-3.1	13.866
-3.1	13.866
-3.1	13.864
-3.1	13.866
-3.1	13.866
-3.1	13.867
-3.2	13.866
-3.3	13.863
-3.3	13.866
-3.3	13.864
-3.3	13.864
-3.3	13.864
-3.3	13.863
-3.4	13.864
-3.4	13.867
-3.4	13.87
-3.5	13.867
-3.5	13.87
-3.5	13.87
-3.6	13.867
-3.6	13.87
-3.7	13.87
-3.7	13.863
0	13.87
0	13.866
0	13.866
-3.8	13.87
-3.8	13.866
-3.8	13.869
-3.9	13.873
-3.9	13.867
-3.9	13.866
-3.9	13.869
-3.9	13.869
-3.9	13.866
-3.9	13.87
-4	13.866
-4	13.87
0	13.869
0	13.866
0	13.869
0	13.868
0	13.872
0	13.872
0	13.869
0	13.869
0	13.866
-4	13.869
0	13.869
0	13.869
-4.2	13.866
-4.2	13.872
-4.2	13.875
-4.3	13.872
-4.4	13.875
-4.4	13.873
-4.4	13.87
-4.4	13.875
-4.4	13.872
-4.4	13.872
-4.4	13.872
-4.4	13.872
-4.5	13.872
-4.5	13.878
-4.5	13.875
-4.6	13.872
-4.6	13.875
-4.6	13.876
-4.7	13.877
-4.7	13.876
-4.7	13.879
-4.7	13.882
-4.8	13.879
-4.8	13.882
-4.9	13.877
-4.9	13.879
-4.9	13.873
-5	13.882
-5	13.881
-5	13.876
-5.1	13.88
-5.1	13.882
0	13.882
0	13.879
0	13.879
-5.2	13.885
-5.2	13.882
-5.2	13.883
-5.2	13.882
-5.2	13.886
-5.2	13.885
-5.2	13.882
-5.4	13.882
-5.4	13.882
-5.4	13.883
-5.4	13.885
-5.4	13.882
-5.4	13.882
-5.5	13.881
-5.5	13.885
-5.5	13.881
-5.6	13.882
-5.6	13.882
-5.6	13.885
-5.6	13.879
-5.6	13.882
-5.6	13.882
-5.6	13.881
-5.6	13.884
-5.6	13.884
-5.7	13.885
-5.7	13.887
-5.7	13.887
-5.8	13.887
-5.8	13.887
-5.8	13.887
-5.9	13.887
-5.9	13.887
-5.9	13.887
-5.9	13.887
-5.9	13.887
-5.9	13.884
-5.9	13.887
-5.9	13.888
-6	13.887
-6	13.887
-6	13.888
-6	13.885
-6	13.888
-6	13.884
-6	13.887
-6.1	13.888
-6.1	13.887
-6.2	13.888
0	13.888
0	13.888
-6.3	13.888
-6.3	13.888
-6.4	13.888
-6.4	13.891
-6.4	13.891
-6.4	13.888
-6.4	13.888
-6.4	13.888
-6.5	13.889
-6.5	13.888
-6.5	13.888
-6.5	13.891
-6.5	13.891
-6.5	13.888
-6.5	13.891
-6.6	13.888
-6.6	13.891
-6.7	13.891
-6.6	13.891
-6.6	13.894
-6.7	13.891
-6.7	13.891
-6.7	13.89
-6.7	13.897
-6.7	13.894
-6.7	13.894
-6.8	13.89
-6.9	13.893
-6.9	13.893
-6.9	13.893
-6.9	13.893
-6.9	13.887
-6.9	13.893
-6.9	13.893
-6.9	13.895
-7	13.893
-7.1	13.893
-7.1	13.893
-7.1	13.896
-7.1	13.896
-7.1	13.894
-7.1	13.9
-7.1	13.894
-7.1	13.897
-7.2	13.897
-7.2	13.897
-7.2	13.897
-7.2	13.898
-7.2	13.896
-7.2	13.9
-7.3	13.897
0	13.897
0	13.898
0	13.897
-6.66	13.898
-7.4	13.9
-7.4	13.897
-7.4	13.897
-7.5	13.9
-7.5	13.895
-7.5	13.894
-7.5	13.897
-7.5	13.897
-7.5	13.897
-7.5	13.897
-7.6	13.903
-7.6	13.9
-7.6	13.902
-7.7	13.9
-7.7	13.897
-7.7	13.899
-7.8	13.899
-7.8	13.905
-7.8	13.905
-7.9	13.9
-7.9	13.899
-7.9	13.899
-8	13.896
-8	13.899
-8	13.902
-8.1	13.899
-8.1	13.903
-8.1	13.905
-8.2	13.902
-8.2	13.902
-8.2	13.903
-8.3	13.906
-8.3	13.906
-8.3	13.903
-8.2	13.903
-8.2	13.903
-8.2	13.904
-8.2	13.903
-8.2	13.904
-8.3	13.906
-8.4	13.906
-8.4	13.907
-8.5	13.903
-8.5	13.903
-8.5	13.909
-8.6	13.907
-8.7	13.906
-8.7	13.906
-8.7	13.903
-8.7	13.906
-8.7	13.903
-8.7	13.903
-8.7	13.9
-8.7	13.905
-8.7	13.905
-8.7	13.905
-8.7	13.908
-8.8	13.908
-8.8	13.905
-8.9	13.905
-8.9	13.918
-8.9	13.911
-9	13.911
-9	13.911
-9	13.912
-9	13.912
-9.1	13.912
-9.1	13.912
-9.1	13.912
-9.1	13.912
-9.1	13.912
-9.1	13.909
-9.1	13.913
-9.1	13.913
-9.2	13.909
-9.2	13.91
-9.2	13.909
-9.2	13.91
-9.3	13.912
-9.3	13.912
-9.4	13.909
-9.4	13.912
-9.4	13.909
-9.4	13.912
-9.4	13.915
-9.4	13.912
-9.5	13.912
-9.5	13.911
-9.5	13.911
-9.5	13.911
-9.5	13.911
-9.5	13.911
-9.5	13.912
-9.5	13.912
-9.5	13.912
-9.7	13.911
-9.7	13.915
-9.7	13.912
-9.7	13.912
-9.8	13.913
-9.8	13.918
-9.8	13.912
-9.8	13.912
-9.8	13.913
-9.8	13.909
-9.8	13.914
-9.8	13.913
-9.8	13.913
-9.8	13.913
-9.8	13.909
-9.9	13.913
-9.9	13.917
-9.9	13.913
-10	13.919
-10	13.914
-10	13.909
-10.1	13.919
-10.1	13.912
-10.2	13.913
-10.2	13.912
-10.2	13.912
-10.2	13.91
-10.2	13.912
-10.2	13.916
-10.2	13.912
-10.2	13.912
-10.2	13.912
-10.2	13.912
-10.2	13.912
-10.2	13.918
-10.2	13.912
-10.3	13.915
-10.3	13.918
-10.4	13.908
-10.4	13.914
-10.4	13.918
-10.4	13.916
-10.4	13.912
-10.4	13.918
-10.4	13.91
-10.4	13.918
-10.4	13.913
-10.5	13.918
-10.5	13.918
-10.5	13.918
-10.6	13.921
-10.7	13.915
-10.7	13.912
-10.7	13.915
-10.8	13.918
-10.8	13.918
-10.8	13.918
-10.8	13.918
-10.8	13.919
-10.9	13.916
-10.9	13.916
-10.9	13.915
-10.9	13.916
-10.9	13.916
-10.9	13.919
-11	13.919
-11	13.918
-11	13.919
-11	13.919
-11	13.916
-11	13.921
-11.1	13.922
-11.1	13.919
-11.1	13.922
-11.2	13.922
-11.3	13.921
-11.3	13.925
-11.4	13.921
-11.4	13.918
-11.4	13.918
-11.4	13.919
-11.4	13.915
-11.4	13.921
-11.5	13.918
-11.5	13.915
-11.5	13.918
-11.5	13.915
-11.5	13.918
-11.4	13.915
-11.4	13.908
-11.4	13.918
-11.5	13.911
-11.5	13.917
-11.5	13.917
-11.6	13.918
-11.6	13.918
-11.6	13.914
-11.6	13.918
-11.6	13.911
-11.6	13.921
-11.6	13.918
-11.6	13.915
-11.6	13.92
-11.7	13.917
-11.8	13.918
-11.8	13.915
-11.8	13.918
-11.8	13.917
-11.8	13.915
-11.8	13.917
-11.8	13.915
-11.8	13.921
-11.8	13.918
-11.9	13.917
-11.9	13.911
-11.9	13.921
-12	13.912
-12	13.911
-12	13.918
-12	13.918
-12	13.921
-12.1	13.914
-12.2	13.918
-12.2	13.918
-12.2	13.917
-12.2	13.918
-12.2	13.914
-12.2	13.917
-12.2	13.918
-12.2	13.915
-12.3	13.911
-12.3	13.918
-12.3	13.915
-12.3	13.921
-12.3	13.912
-12.3	13.911
-12.3	13.92
-12.3	13.916
-12.3	13.914
-12.4	13.91
-12.4	13.917
-12.4	13.912
-12.4	13.91
-12.4	13.911
-12.5	13.915
-12.5	13.911
-12.5	13.913
-12.6	13.917
-12.6	13.912
-12.6	13.914
-12.6	13.918
-12.7	13.908
-12.7	13.908
-12.7	13.908
-12.7	13.911
-12.7	13.911
-12.7	13.912
-12.7	13.911
-12.7	13.913
-12.7	13.908
-12.8	13.908
-12.8	13.906
-12.8	13.909
-12.8	13.908
-12.8	13.906
-12.9	13.909
-12.9	13.905
-12.9	13.903
-13	13.905
-13	13.906
-13	13.908
-13	13.915
-13.1	13.906
-13.1	13.906
-13.1	13.906
-13.1	13.906
-13.1	13.906
-13.1	13.906
-13.1	13.909
-13.1	13.906
-13.1	13.906
-13.1	13.907
-13.1	13.904
-13.2	13.904
-13.2	13.906
-13.2	13.903
-13.2	13.904
-13.2	13.904
-13.2	13.906
-13.2	13.903
-13.3	13.909
-13.3	13.912
-13.3	13.912
-13.3	13.915
-13.3	13.918
-13.4	13.918
-13.4	13.918
-13.4	13.918
-13.5	13.915
-13.5	13.912
-13.5	13.909
-13.5	13.909
-13.5	13.909
-13.6	13.915
-13.6	13.915
-13.6	13.914
-13.7	13.912
-13.7	13.914
-13.7	13.918
-13.7	13.917
-13.8	13.911
-13.8	13.912
-13.8	13.914
-13.9	13.912
-13.9	13.909
-13.9	13.912
-13.9	13.911
-13.9	13.908
-13.9	13.912
-14	13.911
-14	13.918
-14	13.918
-14	13.912
-14	13.918
-14.1	13.918
-14.1	13.921
-14.1	13.919
-14.1	13.915
-14.1	13.913
-14.1	13.915
-14.2	13.919
-14.2	13.919
-14.2	13.919
-14.2	13.912
-14.2	13.918
-14.2	13.913
-14.2	13.919
-14.3	13.919
-14.3	13.918
-14.3	13.912
-14.3	13.913
-14.3	13.928
-14.4	13.925
-14.4	13.921
-14.4	13.925
-14.5	13.921
-14.6	13.922
-14.6	13.912
-14.6	13.92
-14.6	13.914
-14.6	13.918
-14.6	13.921
-14.6	13.918
-14.6	13.916
-14.6	13.921
-14.6	13.918
-14.6	13.911
-14.6	13.918
-14.6	13.911
-14.6	13.921
-14.7	13.913
-14.7	13.924
-14.7	13.918
-14.8	13.916
-14.8	13.917
-14.8	13.918
-14.9	13.918
-14.9	13.921
-14.9	13.918
-14.9	13.921
-14.9	13.921
-14.9	13.921
-14.9	13.918
-14.9	13.918
-14.9	13.921
-14.9	13.919
-14.9	13.925
-15	13.924
-15	13.922
-15	13.922
-15	13.922
-15	13.922
-15	13.919
-15	13.918
-15.1	13.919
-15.1	13.919
-15.1	13.922
-15.2	13.925
-15.2	13.925
-15.2	13.928
-15.3	13.928
-15.3	13.93
-15.4	13.927
-15.4	13.923
-15.4	13.921
-15.4	13.924
-15.4	13.918
-15.4	13.924
-15.4	13.924
-15.4	13.924
-15.4	13.924
-15.4	13.92
-15.4	13.923
-15.4	13.924
-15.4	13.924
-15.5	13.927
-15.5	13.921
-15.6	13.918
-15.6	13.918
-15.6	13.921
-15.6	13.921
-15.6	13.92
-15.7	13.924
-15.7	13.918
-15.7	13.921
-15.7	13.924
-15.8	13.921
-15.8	13.923
-15.8	13.927
-15.8	13.93
-15.8	13.927
-15.8	13.921
-15.8	13.921
-15.8	13.925
-15.9	13.924
-15.9	13.924
-15.9	13.925
-15.9	13.928
-15.9	13.928
-15.9	13.928
-15.9	13.934
-16	13.937
-16	13.934
-16	13.937
-16.1	13.937
-16.1	13.934
-16.1	13.937
-16.1	13.937
-16.1	13.943
-16.2	13.934
-16.2	13.934
-16.2	13.94
-16.2	13.937
-16.3	13.934
-16.3	13.94
-16.3	13.943
-16.3	13.933
-16.3	13.93
-16.4	13.934
-16.4	13.937
-16.4	13.931
-16.5	13.933
-16.5	13.939
-16.5	13.936
-16.5	13.933
-16.5	13.936
-16.5	13.936
-16.5	13.942
-16.5	13.94
-16.5	13.936
-16.5	13.942
-16.6	13.948
-16.6	13.939
-16.6	13.948
-16.6	13.959
-16.7	13.946
-16.7	13.954
-16.7	13.954
-16.8	13.948
-16.8	13.953
-16.8	13.955
-16.8	13.951
-16.8	13.958
-16.8	13.958
-16.8	13.961
-16.8	13.964
-16.8	13.964
-16.9	13.969
-16.9	13.977
-16.9	13.964
-16.9	13.977
-16.9	13.97
-16.9	13.974
-16.9	13.97
-17	13.97
-17	13.97
-17	13.977
-17	13.977
-17	13.97
-17	13.98
-17	13.98
-17	13.986
-17.1	13.986
-17.1	13.989
-17.1	13.992
-17.2	13.997
-17.2	13.998
-17.2	14.004
-17.3	14.001
-17.3	14.004
-17.3	14.001
-17.2	14.007
-17.3	14.008
-17.3	14.019
-17.3	14.022
-17.3	14.021
-17.3	14.022
-17.3	14.031
-17.4	14.028
-17.4	14.025
-17.4	14.028
-17.3	14.028
-17.3	14.043
-17.4	14.037
-17.4	14.04
-17.4	14.043
-17.4	14.043
-17.4	14.058
-17.4	14.058
-17.5	14.059
-17.5	14.068
-17.5	14.068
-17.6	14.077
-17.6	14.092
-17.6	14.098
-17.7	14.095
-17.7	14.104
-17.7	14.107
-17.7	14.108
-17.7	14.11
-17.7	14.12
-17.7	14.126
-17.7	14.132
-17.8	14.136
-17.9	14.135
-17.9	14.142
-17.9	14.141
-17.9	14.141
-17.9	14.148
-17.9	14.154
-17.8	14.163
-17.8	14.166
-17.9	14.169
-17.9	14.182
-17.9	14.188
-18	14.188
-18.1	14.191
-18.1	14.191
-18.1	14.203
-18.1	14.206
-18.1	14.209
-18.1	14.209
-18.1	14.212
-18.1	14.214
-18.2	14.218
-18.2	14.233
-18.2	14.232
-18.2	14.232
-18.2	14.232
-18.2	14.238
-18.3	14.245
-18.3	14.238
-18.3	14.251
-18.3	14.244
-18.3	14.251
-18.3	14.252
-18.3	14.253
-18.4	14.259
-18.4	14.259
-18.4	14.266
-18.4	14.263
-18.4	14.266
-18.4	14.269
-18.4	14.266
-18.4	14.272
-18.5	14.278
-18.5	14.275
-18.5	14.275
-18.6	14.278
-18.6	14.278
-18.6	14.281
-18.7	14.281
-18.7	14.291
-18.7	14.285
-18.8	14.291
-18.8	14.291
-18.8	14.294
-18.8	14.292
-18.8	14.293
-18.7	14.3
-18.7	14.303
-18.7	14.299
-18.7	14.304
-18.8	14.303
-18.8	14.306
-18.8	14.308
-18.9	14.305
-18.9	14.311
-18.9	14.306
-18.9	14.302
-18.9	14.305
-19	14.309
-19	14.302
-19	14.314
-19	14.318
-19	14.324
-19	14.327
-19.1	14.321
-19.1	14.329
-19.1	14.333
-19.2	14.329
-19.2	14.321
-19.2	14.327
-19.2	14.327
-19.2	14.327
-19.2	14.336
-19.2	14.337
-19.3	14.34
-19.3	14.334
-19.3	14.34
-19.4	14.34
-19.4	14.334
-19.4	14.34
-19.4	14.337
-19.4	14.337
-19.4	14.34
-19.5	14.343
-19.5	14.337
-19.5	14.334
-19.5	14.344
-19.5	14.34
-19.5	14.337
-19.6	14.337
-19.6	14.341
-19.5	14.337
-19.5	14.334
-19.5	14.34
-19.5	14.341
-19.5	14.338
-19.6	14.34
-19.6	14.337
-19.6	14.343
-19.6	14.337
-19.6	14.34
-19.6	14.346
-19.6	14.337
-19.7	14.343
-19.7	14.343
-19.7	14.349
-19.8	14.349
-19.8	14.343
-19.8	14.34
-19.8	14.342
-19.8	14.343
-19.8	14.346
-19.8	14.346
-19.8	14.343
-19.8	14.346
-19.8	14.355
-19.8	14.352
-19.8	14.355
-19.8	14.352
-19.8	14.358
-19.8	14.352
-19.9	14.352
-19.9	14.358
-19.9	14.354
-19.9	14.361
-19.9	14.354
-20	14.364
-20.1	14.364
-20.1	14.363
-20.1	14.358
-20.1	14.361
-20.1	14.354
-20.1	14.358
-20.1	14.361
-20.1	14.363
-20.1	14.364
-20.2	14.364
-20.2	14.364
-20.2	14.363
-20.2	14.364
-20.2	14.363
-20.3	14.36
-20.3	14.363
-20.3	14.36
-20.3	14.361
-20.3	14.359
-20.3	14.361
-20.4	14.36
-20.4	14.37
-20.4	14.362
-20.5	14.36
-20.5	14.361
-20.5	14.363
-20.5	14.361
-20.5	14.365
-20.5	14.364
-20.5	14.361
-20.5	14.361
-20.5	14.361
-20.5	14.361
-20.5	14.359
-20.5	14.361
-20.5	14.361
-20.5	14.361
-20.6	14.364
-20.6	14.368
-20.6	14.367
-20.7	14.368
-20.7	14.367
-20.7	14.368
-20.7	14.371
-20.8	14.368
-20.8	14.366
-20.8	14.373
-20.9	14.374
-20.9	14.371
-20.9	14.368
-20.9	14.365
-20.9	14.371
-20.9	14.368
-20.9	14.374
-20.9	14.374
-21	14.37
-21	14.371
-21	14.368
-21	14.371
-21.1	14.371
-21.1	14.37
-21.1	14.365
-21.1	14.371
-21.1	14.372
-21.1	14.373
-21.1	14.374
-21.1	14.374
-21.2	14.374
-21.1	14.37
-21.1	14.371
-21.2	14.373
-21.1	14.373
-21.1	14.37
-21.2	14.37
-21.3	14.372
-21.3	14.376
-21.3	14.373
-21.3	14.37
-21.3	14.373
-21.3	14.37
-21.3	14.373
-21.3	14.373
-21.4	14.376
-21.4	14.379
-21.4	14.376
-21.5	14.373
-21.5	14.376
-21.5	14.369
-21.5	14.37
-21.5	14.369
-21.4	14.37
-21.5	14.373
-21.5	14.376
-21.5	14.382
-21.6	14.373
-21.6	14.373
-21.6	14.379
-21.6	14.379
-21.6	14.379
-21.7	14.373
-21.7	14.373
-21.7	14.376
-21.6	14.38
-21.7	14.382
-21.7	14.383
-21.7	14.379
-21.8	14.376
-21.8	14.38
-21.8	14.383
-21.8	14.38
-21.8	14.383
-21.8	14.379
-21.9	14.38
-21.9	14.382
-21.9	14.397
-21.9	14.395
-21.9	14.397
-22	14.398
-22	14.397
-22	14.397
-22	14.394
-22	14.397
-22	14.395
-22	14.397
-22	14.398
-22	14.394
-22.1	14.4
-22.1	14.397
-22.1	14.394
-22.1	14.397
-22.1	14.391
-22.1	14.403
-22.2	14.397
-22.2	14.397
-22.2	14.4
-22.2	14.397
-22.3	14.397
-22.3	14.403
-22.3	14.397
-22.3	14.4
-22.3	14.403
-22.3	14.395
-22.3	14.398
-22.4	14.403
-22.4	14.399
-22.4	14.404
-22.4	14.404
-22.4	14.401
-22.4	14.404
-22.4	14.401
-22.4	14.401
-22.4	14.401
-22.4	14.405
-22.4	14.404
-22.4	14.402
-22.5	14.407
-22.5	14.401
-22.5	14.406
-22.5	14.407
-22.6	14.405
-22.6	14.407
-22.6	14.401
-22.6	14.41
-22.6	14.411
-22.6	14.411
-22.7	14.414
-22.7	14.408
-22.7	14.404
-22.7	14.401
-22.7	14.404
-22.7	14.413
-22.7	14.404
-22.7	14.404
-22.7	14.41
-22.7	14.41
-22.7	14.409
-22.8	14.409
-22.8	14.41
-22.8	14.41
-22.9	14.407
-22.8	14.406
-22.8	14.413
-22.8	14.403
-22.9	14.406
-22.9	14.403
-22.9	14.406
-23	14.409
-23	14.403
-22.9	14.403
-23	14.407
-23	14.407
-23	14.407
-23.1	14.403
-23.1	14.404
-23.1	14.406
-23.1	14.409
-23.2	14.404
-23.2	14.41
-23.2	14.403
-23.2	14.407
-23.3	14.41
-23.3	14.407
-23.3	14.407
-23.3	14.41
-23.3	14.407
-23.4	14.401
-23.4	14.407
-23.4	14.407
-23.4	14.398
-23.4	14.407
-23.4	14.41
-23.4	14.404
-23.4	14.407
-23.4	14.405
-23.4	14.408
-23.4	14.404
-23.4	14.407
-23.4	14.41
-23.4	14.401
-23.4	14.404
-23.5	14.41
-23.5	14.41
-23.5	14.407
-23.6	14.409
-23.6	14.416
-23.6	14.41
-23.6	14.412
-23.6	14.416
-23.6	14.412
-23.7	14.406
-23.7	14.415
-23.7	14.412
-23.7	14.412
-23.7	14.412
-23.7	14.415
-23.7	14.409
-23.8	14.412
-23.8	14.415
-23.8	14.412
-23.8	14.413
-23.8	14.413
-23.8	14.41
-23.8	14.416
-23.8	14.41
-23.9	14.416
-23.9	14.417
-23.9	14.41
-23.9	14.416
-24	14.417
-24	14.417
-24	14.417
-24.1	14.419
-24.1	14.416
-24.1	14.417
-24.1	14.417
-24.1	14.417
-24.2	14.417
-24.2	14.419
-24.2	14.414
-24.2	14.416
-24.2	14.41
-24.2	14.416
-24.2	14.413
-24.2	14.416
-24.2	14.422
-24.2	14.419
-24.2	14.419
-24.3	14.413
-24.3	14.419
-24.3	14.417
-24.3	14.419
-24.3	14.416
-24.3	14.416
-24.3	14.418
-24.3	14.416
-24.3	14.42
-24.3	14.415
-24.4	14.416
-24.4	14.411
-24.4	14.415
-24.4	14.417
-24.4	14.415
-24.4	14.414
-24.4	14.416
-24.4	14.418
-24.5	14.409
-24.5	14.415
-24.5	14.413
-24.5	14.408
-24.5	14.41
-24.5	14.416
-24.5	14.416
-24.5	14.419
-24.5	14.416
-24.6	14.423
-24.6	14.416
-24.6	14.414
-24.6	14.419
-24.6	14.419
-24.6	14.42
-24.6	14.423
-24.7	14.423
-24.7	14.426
-24.7	14.421
-24.7	14.426
-24.7	14.421
-24.7	14.42
-24.7	14.42
-24.7	14.42
-24.7	14.422
-24.7	14.423
-24.8	14.419
-24.9	14.423
-24.9	14.426
-24.9	14.42
-24.9	14.422
-24.9	14.422
-24.9	14.419
-24.9	14.422
