Time Load Crosshead Temperature Chamber Stress Strain
452.000 48.454 0.01931 81.10 -6.6078 19.978 49.249
453.000 48.770 0.01941 81.10 -6.5962 19.974 49.570
454.000 49.070 0.01950 81.20 -6.5978 19.980 49.874
455.000 49.276 0.01960 81.20 -6.6006 19.981 50.084
456.000 49.583 0.01970 81.20 -6.5986 19.974 50.396
457.000 49.854 0.01980 81.20 -6.5975 19.986 50.671
458.000 50.159 0.01990 81.20 -6.5828 19.984 50.981
459.000 50.439 0.02000 81.20 -6.5682 19.981 51.266
460.000 50.716 0.02009 81.20 -6.5668 19.984 51.547
461.000 50.925 0.02019 81.20 -6.5608 19.980 51.760
462.000 51.251 0.02029 81.20 -6.5479 19.983 52.092
463.000 51.666 0.02039 81.20 -6.5288 19.983 52.513
464.000 51.829 0.02049 81.20 -6.5168 19.987 52.679
465.000 52.130 0.02059 81.20 -6.4998 19.992 52.985
466.000 52.468 0.02069 81.20 -6.4720 19.992 53.328
467.000 52.606 0.02078 81.20 -6.4484 19.986 53.468
468.000 53.074 0.02088 81.10 -6.4433 19.992 53.944
469.000 53.327 0.02098 81.10 -6.4498 19.992 54.202
470.000 53.585 0.02108 81.10 -6.4428 19.989 54.464
471.000 53.939 0.02118 81.10 -6.4514 19.994 54.823
472.000 54.212 0.02128 81.00 -6.4635 19.995 55.101
473.000 54.569 0.02137 81.00 -6.4701 19.998 55.463
474.000 54.736 0.02148 81.00 -6.4691 19.995 55.633
475.000 55.060 0.02157 81.00 -6.4588 19.992 55.963
476.000 55.427 0.02167 81.00 -6.4404 19.992 56.336
477.000 55.716 0.02177 81.00 -6.4260 19.998 56.629
478.000 55.971 0.02187 80.90 -6.4178 20.001 56.889
479.000 56.302 0.02197 80.90 -6.3933 19.995 57.225
480.000 56.612 0.02206 80.80 -6.3740 19.998 57.540
481.000 57.007 0.02217 80.70 -6.3583 19.995 57.941
482.000 57.188 0.02226 80.70 -6.3398 19.994 58.125
483.000 57.526 0.02236 80.70 -6.3221 19.995 58.469
484.000 57.718 0.02246 80.70 -6.3116 19.992 58.664
485.000 58.086 0.02256 80.70 -6.2979 19.992 59.038
486.000 58.355 0.02266 80.60 -6.2925 19.992 59.312
487.000 58.672 0.02276 80.60 -6.2759 19.995 59.634
488.000 59.012 0.02285 80.50 -6.2588 19.995 59.979
489.000 59.327 0.02295 80.40 -6.2581 19.998 60.300
490.000 59.636 0.02305 80.40 -6.2743 19.998 60.613
491.000 59.874 0.02315 80.40 -6.2795 20.001 60.856
492.000 60.163 0.02325 80.20 -6.2779 19.998 61.150
493.000 60.397 0.02335 80.20 -6.2765 20.001 61.387
494.000 60.710 0.02344 80.10 -6.2743 20.004 61.706
495.000 60.969 0.02354 80.10 -6.2701 20.001 61.968
496.000 61.198 0.02364 80.10 -6.2779 20.001 62.202
497.000 61.160 0.02374 80.00 -6.2684 20.004 62.163
498.000 61.270 0.02384 79.90 -6.2531 19.998 62.274
499.000 61.627 0.02394 79.90 -6.2629 20.001 62.637
500.000 61.941 0.02404 79.90 -6.2804 20.001 62.956
501.000 62.176 0.02413 79.70 -6.2953 20.001 63.195
502.000 62.398 0.02423 79.70 -6.2933 20.001 63.421
503.000 62.636 0.02433 79.60 -6.2942 19.998 63.663
504.000 63.084 0.02443 79.50 -6.2985 19.998 64.119
505.000 63.330 0.02452 79.50 -6.3048 20.002 64.368
506.000 63.623 0.02462 79.40 -6.3020 20.002 64.666
507.000 63.820 0.02472 79.30 -6.3242 20.005 64.867
508.000 64.158 0.02482 79.30 -6.3432 19.998 65.210
509.000 64.320 0.02492 79.30 -6.3541 20.002 65.375
510.000 64.583 0.02502 79.20 -6.3645 20.000 65.642
511.000 64.889 0.02511 79.20 -6.3662 19.999 65.953
512.000 65.079 0.02521 79.10 -6.3699 19.996 66.146
513.000 65.331 0.02531 79.00 -6.3776 20.002 66.402
514.000 65.551 0.02541 79.00 -6.3781 19.999 66.626
515.000 65.773 0.02551 78.90 -6.3822 19.999 66.851
516.000 65.985 0.02561 78.80 -6.3867 19.996 67.066
517.000 66.277 0.02570 78.80 -6.4047 19.999 67.364
518.000 66.489 0.02580 78.70 -6.4117 20.002 67.579
519.000 66.668 0.02590 78.60 -6.4208 19.996 67.761
520.000 67.012 0.02600 78.60 -6.4328 19.999 68.111
521.000 67.317 0.02610 78.50 -6.4267 19.996 68.421
522.000 67.542 0.02620 78.40 -6.4255 19.996 68.649
523.000 67.691 0.02630 78.40 -6.4314 19.995 68.801
524.000 67.955 0.02639 78.30 -6.4239 19.996 69.069
525.000 68.187 0.02649 78.30 -6.4211 19.996 69.304
526.000 68.533 0.02659 78.30 -6.4326 19.993 69.657
527.000 68.767 0.02669 78.20 -6.4401 19.995 69.894
528.000 69.019 0.02679 78.20 -6.4291 19.993 70.150
529.000 69.315 0.02689 78.20 -6.4380 19.996 70.451
530.000 69.656 0.02698 78.10 -6.4297 19.996 70.798
531.000 69.794 0.02708 78.10 -6.3970 19.996 70.939
532.000 70.204 0.02718 78.10 -6.3744 19.999 71.356
533.000 70.355 0.02728 78.00 -6.3614 19.998 71.509
534.000 70.559 0.02738 78.00 -6.3565 19.996 71.716
535.000 70.781 0.02748 78.00 -6.3555 19.997 71.942
536.000 71.165 0.02757 78.00 -6.3506 19.993 72.332
537.000 71.446 0.02767 78.00 -6.3424 19.991 72.618
538.000 71.712 0.02778 78.00 -6.3366 19.990 72.888
539.000 71.930 0.02787 78.00 -6.3293 19.993 73.109
540.000 72.265 0.02797 78.00 -6.3317 19.995 73.449
541.000 72.586 0.02807 78.00 -6.3212 19.995 73.777
542.000 72.772 0.02817 78.00 -6.2987 19.995 73.965
543.000 73.065 0.02826 78.00 -6.2609 19.992 74.263
544.000 73.322 0.02836 78.00 -6.2185 19.993 74.524
545.000 73.640 0.02846 78.00 -6.2029 19.995 74.847
546.000 73.960 0.02856 78.00 -6.1799 19.991 75.173
547.000 74.198 0.02866 78.00 -6.1496 19.995 75.414
548.000 74.471 0.02876 78.00 -6.1318 19.987 75.692
549.000 74.726 0.02885 78.00 -6.1097 19.986 75.951
550.000 75.049 0.02895 78.00 -6.0949 19.983 76.279
551.000 75.387 0.02905 78.00 -6.0682 19.980 76.623
552.000 75.583 0.02915 78.00 -6.0356 19.985 76.822
553.000 75.918 0.02925 78.00 -6.0075 19.984 77.163
554.000 76.333 0.02935 78.00 -5.9842 19.986 77.584
555.000 76.553 0.02944 78.00 -5.9631 19.988 77.808
556.000 76.799 0.02954 78.00 -5.9323 19.989 78.058
557.000 77.132 0.02964 78.00 -5.9147 19.986 78.397
558.000 77.519 0.02974 78.00 -5.8968 19.983 78.790
559.000 77.813 0.02983 78.10 -5.8921 19.980 79.089
560.000 78.149 0.02994 78.10 -5.8799 19.983 79.430
561.000 78.354 0.03004 78.10 -5.8400 19.974 79.638
562.000 78.666 0.03013 78.10 -5.8109 19.983 79.956
563.000 79.070 0.03023 78.10 -5.7777 19.977 80.366
564.000 79.181 0.03033 78.10 -5.7637 19.974 80.480
565.000 79.593 0.03043 78.20 -5.7563 19.974 80.898
566.000 79.894 0.03053 78.10 -5.7610 19.974 81.204
567.000 80.280 0.03063 78.10 -5.7451 19.968 81.597
568.000 80.553 0.03072 78.10 -5.7356 19.974 81.874
569.000 80.693 0.03082 78.20 -5.7184 19.971 82.016
570.000 81.087 0.03092 78.20 -5.7036 19.968 82.416
571.000 81.479 0.03102 78.20 -5.6741 19.968 82.815
572.000 81.686 0.03112 78.20 -5.6353 19.971 83.026
573.000 82.016 0.03122 78.20 -5.6027 19.968 83.361
574.000 82.340 0.03131 78.20 -5.5806 19.968 83.690
575.000 82.611 0.03141 78.20 -5.5571 19.968 83.965
576.000 82.855 0.03151 78.20 -5.5306 19.968 84.213
577.000 83.264 0.03161 78.20 -5.4975 19.971 84.630
578.000 83.471 0.03171 78.20 -5.4914 19.968 84.840
579.000 83.807 0.03181 78.20 -5.4965 19.969 85.181
580.000 84.210 0.03191 78.20 -5.4955 19.966 85.591
581.000 84.508 0.03200 78.30 -5.4977 19.972 85.894
582.000 84.895 0.03210 78.30 -5.5067 19.975 86.287
583.000 85.247 0.03220 78.30 -5.5179 19.971 86.645
584.000 85.501 0.03230 78.20 -5.5286 19.972 86.903
585.000 85.897 0.03240 78.20 -5.5339 19.972 87.305
586.000 86.284 0.03250 78.20 -5.5391 19.968 87.699
587.000 86.524 0.03259 78.20 -5.5577 19.965 87.942
588.000 86.931 0.03269 78.20 -5.5720 19.968 88.356
589.000 87.195 0.03279 78.20 -5.5863 19.969 88.624
590.000 87.582 0.03289 78.30 -5.5919 19.965 89.018
591.000 88.027 0.03299 78.30 -5.6051 19.972 89.470
592.000 88.286 0.03309 78.30 -5.6144 19.965 89.734
593.000 88.627 0.03319 78.40 -5.6190 19.965 90.080
594.000 88.973 0.03328 78.40 -5.6249 19.962 90.432
595.000 89.363 0.03338 78.40 -5.6153 19.961 90.828
596.000 89.735 0.03348 78.40 -5.6006 19.962 91.206
597.000 90.103 0.03358 78.40 -5.5801 19.968 91.581
598.000 90.389 0.03368 78.40 -5.5475 19.965 91.871
599.000 90.898 0.03378 78.40 -5.5320 19.967 92.388
600.000 91.148 0.03387 78.40 -5.5298 19.965 92.642
601.000 91.648 0.03397 78.50 -5.5228 19.958 93.150
602.000 91.976 0.03407 78.50 -5.5160 19.955 93.484
603.000 92.300 0.03417 78.50 -5.5039 19.955 93.814
604.000 92.779 0.03427 78.50 -5.4805 19.961 94.300
605.000 93.136 0.03436 78.50 -5.4450 19.958 94.663
606.000 93.452 0.03446 78.50 -5.4279 19.959 94.984
607.000 93.779 0.03456 78.60 -5.4136 19.958 95.317
608.000 94.286 0.03466 78.60 -5.4181 19.958 95.832
609.000 94.688 0.03476 78.60 -5.4278 19.964 96.241
610.000 94.982 0.03485 78.60 -5.4286 19.967 96.539
611.000 95.307 0.03495 78.60 -5.4235 19.965 96.870
612.000 95.717 0.03505 78.60 -5.4191 19.965 97.287
613.000 96.149 0.03515 78.70 -5.4102 19.958 97.725
614.000 96.607 0.03525 78.70 -5.3949 19.962 98.191
615.000 96.924 0.03535 78.70 -5.3790 19.965 98.513
616.000 97.264 0.03544 78.70 -5.3748 19.968 98.859
617.000 97.757 0.03554 78.70 -5.3639 19.961 99.360
618.000 98.028 0.03564 78.70 -5.3578 19.955 99.635
618.610 98.401 0.03570 78.70 -5.3582 19.959 100.015
620.000 98.470 0.03581 78.70 -5.3418 19.956 100.084
621.000 98.436 0.03587 78.80 -5.3311 19.956 100.050
622.000 98.224 0.03592 78.80 -5.3282 19.953 99.834
623.000 98.201 0.03596 78.80 -5.3294 19.946 99.811
624.000 98.520 0.03602 78.80 -5.3254 19.952 100.135
625.000 98.431 0.03606 78.80 -5.3429 19.953 100.045
626.000 98.371 0.03609 78.80 -5.3523 19.950 99.984
627.000 98.235 0.03613 78.80 -5.3634 19.952 99.846
628.000 98.449 0.03617 78.80 -5.3544 19.950 100.064
629.000 98.473 0.03620 78.80 -5.3355 19.953 100.087
630.000 98.153 0.03622 78.80 -5.3366 19.950 99.763
631.000 98.504 0.03626 78.90 -5.3475 19.952 100.119
632.000 98.178 0.03628 78.90 -5.3468 19.953 99.787
633.000 98.324 0.03631 78.90 -5.3298 19.950 99.936
634.000 98.374 0.03633 78.90 -5.3186 19.950 99.987
635.000 98.301 0.03636 78.90 -5.3122 19.950 99.913
636.000 98.299 0.03639 78.90 -5.3068 19.950 99.911
637.000 98.361 0.03641 79.00 -5.3077 19.950 99.973
638.000 98.425 0.03644 79.00 -5.2996 19.951 100.038
639.000 98.398 0.03646 79.00 -5.2965 19.950 100.011
640.000 98.414 0.03648 79.00 -5.2838 19.950 100.028
641.000 98.384 0.03651 79.00 -5.2696 19.950 99.997
642.000 98.404 0.03653 79.00 -5.2587 19.950 100.017
643.000 98.437 0.03656 79.00 -5.2536 19.950 100.051
644.000 98.385 0.03657 79.00 -5.2647 19.953 99.998
645.000 98.407 0.03659 79.00 -5.2568 19.950 100.020
646.000 98.328 0.03661 79.00 -5.2422 19.947 99.940
647.000 98.266 0.03663 79.00 -5.2320 19.951 99.877
648.000 98.480 0.03666 79.10 -5.2265 19.956 100.094
649.000 98.334 0.03667 79.10 -5.2205 19.953 99.946
650.000 98.444 0.03669 79.10 -5.2136 19.954 100.058
651.000 98.347 0.03671 79.10 -5.2081 19.956 99.960
652.000 98.368 0.03673 79.20 -5.2103 19.953 99.981
653.000 98.548 0.03676 79.20 -5.2110 19.956 100.164
654.000 98.359 0.03677 79.10 -5.2283 19.953 99.972
655.000 98.264 0.03679 79.10 -5.2476 19.953 99.875
656.000 98.401 0.03681 79.20 -5.2601 19.957 100.014
657.000 98.228 0.03682 79.20 -5.2679 19.953 99.839
658.000 98.519 0.03685 79.20 -5.2787 19.954 100.134
659.000 98.310 0.03686 79.20 -5.2779 19.953 99.922
660.000 98.470 0.03689 79.20 -5.2912 19.953 100.084
661.000 98.390 0.03689 79.20 -5.3034 19.959 100.003
662.000 98.448 0.03692 79.20 -5.3041 19.959 100.062
663.000 98.326 0.03694 79.30 -5.3006 19.956 99.939
664.000 98.354 0.03695 79.30 -5.2990 19.956 99.967
665.000 98.359 0.03697 79.30 -5.2965 19.956 99.972
666.000 98.471 0.03699 79.40 -5.3061 19.959 100.086
667.000 98.445 0.03700 79.40 -5.3114 19.956 100.059
668.000 97.960 0.03701 79.40 -5.3241 19.953 99.566
669.000 97.864 0.03702 79.40 -5.3406 19.953 99.469
670.000 97.753 0.03704 79.40 -5.3627 19.956 99.356
671.000 97.966 0.03706 79.40 -5.3782 19.952 99.573
672.000 97.961 0.03708 79.30 -5.3874 19.956 99.567
673.000 97.940 0.03710 79.30 -5.3934 19.955 99.546
674.000 98.023 0.03712 79.40 -5.4041 19.952 99.630
675.000 97.936 0.03713 79.40 -5.4191 19.956 99.542
676.000 97.997 0.03715 79.40 -5.4450 19.953 99.603
677.000 97.914 0.03717 79.40 -5.4515 19.956 99.519
678.000 97.985 0.03719 79.40 -5.4522 19.958 99.591
679.000 97.985 0.03720 79.40 -5.4503 19.958 99.592
680.000 97.954 0.03722 79.40 -5.4507 19.958 99.560
681.000 98.048 0.03724 79.50 -5.4515 19.955 99.655
682.000 98.177 0.03725 79.50 -5.4581 19.959 99.786
683.000 98.287 0.03726 79.50 -5.4848 19.957 99.898
684.000 98.108 0.03727 79.50 -5.4965 19.958 99.716
685.000 98.105 0.03728 79.50 -5.5221 19.955 99.714
686.000 98.116 0.03729 79.50 -5.5295 19.955 99.725
687.000 98.104 0.03730 79.50 -5.5463 19.958 99.713
688.000 98.080 0.03731 79.50 -5.5586 19.959 99.688
689.000 98.080 0.03733 79.50 -5.5878 19.958 99.688
690.000 98.127 0.03734 79.50 -5.6183 19.958 99.736
691.000 98.064 0.03735 79.50 -5.6284 19.958 99.672
692.000 98.042 0.03736 79.40 -5.6197 19.961 99.649
693.000 98.041 0.03738 79.50 -5.6350 19.961 99.649
694.000 97.961 0.03739 79.50 -5.6309 19.958 99.567
695.000 97.990 0.03741 79.40 -5.6207 19.958 99.596
696.000 98.075 0.03742 79.40 -5.6325 19.958 99.683
697.000 98.063 0.03743 79.40 -5.6394 19.961 99.671
698.000 98.138 0.03745 79.40 -5.6482 19.961 99.747
699.000 97.982 0.03746 79.30 -5.6471 19.962 99.588
700.000 98.075 0.03748 79.30 -5.6613 19.958 99.683
701.000 98.068 0.03749 79.30 -5.6753 19.955 99.676
702.000 98.047 0.03750 79.30 -5.6782 19.958 99.654
703.000 98.044 0.03752 79.30 -5.6889 19.955 99.652
704.000 98.073 0.03753 79.30 -5.6971 19.955 99.681
705.000 98.105 0.03754 79.20 -5.6973 19.958 99.713
706.000 98.023 0.03756 79.20 -5.6974 19.958 99.630
707.000 98.046 0.03757 79.20 -5.6823 19.958 99.654
708.000 98.067 0.03758 79.10 -5.6726 19.959 99.675
709.000 98.075 0.03759 79.10 -5.6841 19.958 99.683
710.000 98.065 0.03761 79.10 -5.6915 19.959 99.672
711.000 98.036 0.03762 79.00 -5.6886 19.958 99.644
712.000 97.999 0.03763 79.00 -5.6904 19.959 99.606
713.000 98.058 0.03765 79.00 -5.7107 19.962 99.666
714.000 98.112 0.03766 79.00 -5.7332 19.959 99.720
715.000 98.056 0.03767 78.90 -5.7497 19.958 99.663
716.000 98.024 0.03768 78.80 -5.7541 19.958 99.631
717.000 98.019 0.03770 78.80 -5.7700 19.962 99.627
718.000 98.049 0.03771 78.80 -5.7966 19.962 99.656
719.000 98.040 0.03772 78.80 -5.8101 19.962 99.647
720.000 98.060 0.03774 78.80 -5.7966 19.965 99.668
721.000 98.129 0.03776 78.80 -5.7918 19.962 99.738
722.000 98.073 0.03776 78.70 -5.7957 19.965 99.681
723.000 98.150 0.03778 78.70 -5.8063 19.966 99.759
724.000 98.109 0.03779 78.60 -5.8234 19.962 99.717
725.000 98.086 0.03780 78.50 -5.8389 19.968 99.694
726.000 98.046 0.03781 78.50 -5.8598 19.962 99.654
727.000 98.088 0.03783 78.50 -5.8902 19.959 99.696
728.000 98.106 0.03784 78.40 -5.9213 19.965 99.715
729.000 98.020 0.03785 78.40 -5.9453 19.962 99.628
730.000 97.982 0.03787 78.30 -5.9673 19.962 99.589
731.000 98.117 0.03788 78.20 -5.9891 19.966 99.726
732.000 98.076 0.03789 78.20 -6.0075 19.966 99.684
733.000 98.073 0.03790 78.20 -6.0144 19.962 99.681
734.000 98.121 0.03791 78.10 -6.0139 19.962 99.730
735.000 98.069 0.03793 78.10 -6.0282 19.965 99.677
736.000 98.102 0.03794 78.00 -6.0491 19.965 99.710
737.000 98.067 0.03795 77.90 -6.0694 19.966 99.675
738.000 98.109 0.03796 77.90 -6.0905 19.960 99.717
739.000 98.157 0.03797 77.90 -6.1078 19.963 99.766
740.000 98.057 0.03798 77.80 -6.1118 19.960 99.665
741.000 98.048 0.03800 77.80 -6.1138 19.960 99.656
742.000 98.121 0.03801 77.70 -6.1037 19.959 99.729
743.000 98.147 0.03802 77.60 -6.1055 19.960 99.756
744.000 98.096 0.03803 77.60 -6.1107 19.960 99.705
745.000 98.139 0.03804 77.60 -6.1273 19.959 99.748
746.000 98.106 0.03805 77.50 -6.1299 19.960 99.715
747.000 98.160 0.03806 77.50 -6.1273 19.959 99.769
748.000 98.040 0.03807 77.40 -6.1434 19.959 99.648
749.000 98.051 0.03809 77.30 -6.1560 19.959 99.659
750.000 98.071 0.03810 77.30 -6.1658 19.959 99.679
751.000 98.042 0.03811 77.20 -6.1636 19.956 99.649
752.000 98.094 0.03813 77.20 -6.1513 19.957 99.703
753.000 98.048 0.03814 77.20 -6.1393 19.959 99.655
754.000 98.202 0.03815 77.10 -6.1258 19.959 99.812
755.000 98.161 0.03816 77.00 -6.1183 19.959 99.771
756.000 98.153 0.03817 77.00 -6.1204 19.958 99.762
757.000 98.169 0.03818 76.90 -6.1028 19.961 99.779
758.000 98.097 0.03819 76.80 -6.0983 19.961 99.706
759.000 98.137 0.03820 76.80 -6.0941 19.958 99.746
760.000 98.127 0.03821 76.70 -6.0948 19.961 99.736
761.000 98.141 0.03822 76.70 -6.0890 19.962 99.750
762.000 98.081 0.03823 76.70 -6.0816 19.965 99.690
763.000 98.132 0.03824 76.60 -6.0758 19.961 99.741
764.000 98.143 0.03826 76.50 -6.0584 19.961 99.753
765.000 98.129 0.03827 76.50 -6.0435 19.965 99.738
766.000 98.125 0.03828 76.40 -6.0478 19.968 99.733
767.000 98.102 0.03829 76.30 -6.0361 19.965 99.711
768.000 98.127 0.03830 76.30 -6.0151 19.968 99.736
769.000 98.129 0.03831 76.20 -6.0041 19.965 99.737
770.000 98.200 0.03832 76.20 -6.0036 19.965 99.810
771.000 98.080 0.03833 76.20 -5.9935 19.968 99.689
772.000 98.120 0.03834 76.00 -5.9804 19.974 99.729
773.000 98.172 0.03835 76.00 -5.9819 19.972 99.782
774.000 98.114 0.03836 76.00 -6.0036 19.971 99.723
775.000 98.177 0.03837 75.90 -6.0024 19.972 99.787
776.000 98.150 0.03838 75.90 -5.9794 19.969 99.759
777.000 98.137 0.03839 75.80 -5.9534 19.972 99.746
778.000 98.129 0.03840 75.70 -5.9412 19.972 99.738
779.000 98.060 0.03841 75.70 -5.9535 19.975 99.668
780.000 98.099 0.03842 75.60 -5.9618 19.975 99.708
781.000 98.175 0.03843 75.50 -5.9732 19.974 99.785
782.000 98.132 0.03844 75.50 -5.9693 19.975 99.740
783.000 98.207 0.03845 75.40 -5.9555 19.978 99.818
784.000 98.126 0.03846 75.40 -5.9509 19.976 99.735
785.000 98.146 0.03847 75.40 -5.9517 19.975 99.755
786.000 98.122 0.03848 75.30 -5.9438 19.975 99.731
787.000 98.161 0.03849 75.20 -5.9500 19.975 99.771
788.000 98.112 0.03850 75.20 -5.9544 19.978 99.720
789.000 98.211 0.03851 75.10 -5.9345 19.976 99.821
790.000 98.172 0.03852 75.00 -5.9107 19.981 99.781
791.000 98.164 0.03853 75.00 -5.8808 19.981 99.773
792.000 98.105 0.03854 74.90 -5.8766 19.975 99.714
793.000 98.160 0.03855 74.90 -5.8631 19.981 99.769
794.000 98.258 0.03856 74.90 -5.8610 19.976 99.869
795.000 98.134 0.03857 74.80 -5.8630 19.975 99.743
796.000 98.119 0.03858 74.70 -5.8697 19.974 99.727
797.000 98.149 0.03859 74.70 -5.8699 19.978 99.758
798.000 98.229 0.03860 74.60 -5.8813 19.980 99.839
799.000 98.155 0.03861 74.50 -5.8876 19.980 99.765
800.000 98.157 0.03861 74.50 -5.8994 19.980 99.767
801.000 98.158 0.03863 74.50 -5.9080 19.980 99.768
802.000 98.089 0.03864 74.40 -5.9140 19.980 99.697
803.000 98.111 0.03865 74.40 -5.9093 19.974 99.720
804.000 98.194 0.03866 74.30 -5.8945 19.973 99.804
805.000 98.141 0.03867 74.20 -5.8825 19.971 99.750
806.000 98.223 0.03867 74.20 -5.8710 19.974 99.834
807.000 98.185 0.03869 74.20 -5.8627 19.974 99.795
808.000 98.202 0.03869 74.10 -5.8578 19.973 99.812
809.000 98.192 0.03870 74.10 -5.8443 19.971 99.802
810.000 98.148 0.03871 74.00 -5.8320 19.971 99.757
811.000 98.170 0.03872 73.90 -5.8139 19.974 99.780
812.000 98.238 0.03873 73.90 -5.7922 19.974 99.848
813.000 98.176 0.03874 73.80 -5.7785 19.974 99.786
814.000 98.143 0.03874 73.70 -5.7753 19.971 99.752
815.000 98.168 0.03876 73.70 -5.7507 19.968 99.777
816.000 98.195 0.03876 73.60 -5.7381 19.974 99.805
817.000 98.101 0.03877 73.60 -5.7304 19.974 99.709
818.000 98.198 0.03878 73.60 -5.7334 19.971 99.808
819.000 98.206 0.03879 73.50 -5.7227 19.971 99.816
820.000 98.236 0.03880 73.40 -5.7297 19.968 99.847
821.000 98.188 0.03881 73.40 -5.7234 19.974 99.798
822.000 98.153 0.03881 73.30 -5.7170 19.968 99.762
823.000 98.121 0.03882 73.20 -5.7018 19.974 99.730
824.000 98.165 0.03883 73.20 -5.6826 19.971 99.774
825.000 98.137 0.03884 73.20 -5.6713 19.974 99.746
826.000 98.195 0.03885 73.10 -5.6716 19.971 99.805
827.000 98.204 0.03886 73.10 -5.6494 19.971 99.814
828.000 98.197 0.03887 73.00 -5.6420 19.972 99.807
829.000 98.191 0.03888 73.00 -5.6434 19.974 99.801
830.000 98.174 0.03889 72.90 -5.6366 19.971 99.784
831.000 98.187 0.03889 72.90 -5.6191 19.974 99.797
832.000 98.157 0.03890 72.90 -5.6127 19.971 99.766
833.000 98.188 0.03891 72.80 -5.6214 19.974 99.797
834.000 98.202 0.03892 72.70 -5.6260 19.975 99.812
835.000 98.225 0.03893 72.70 -5.6384 19.975 99.836
836.000 98.202 0.03893 72.60 -5.6434 19.975 99.812
837.000 98.202 0.03894 72.60 -5.6329 19.972 99.812
838.000 98.161 0.03895 72.60 -5.6185 19.972 99.770
839.000 98.204 0.03896 72.50 -5.6077 19.975 99.815
840.000 98.160 0.03896 72.40 -5.5771 19.971 99.769
841.000 98.168 0.03897 72.40 -5.5553 19.971 99.777
842.000 98.186 0.03898 72.30 -5.5424 19.974 99.795
843.000 98.160 0.03899 72.30 -5.5309 19.978 99.769
844.000 98.205 0.03900 72.30 -5.5168 19.974 99.815
845.000 98.225 0.03901 72.20 -5.4926 19.975 99.835
846.000 98.182 0.03902 72.10 -5.4642 19.974 99.792
847.000 98.248 0.03902 72.10 -5.4510 19.974 99.859
848.000 98.213 0.03903 72.10 -5.4448 19.974 99.824
849.000 98.195 0.03904 72.00 -5.4378 19.974 99.805
850.000 98.239 0.03905 72.00 -5.4274 19.974 99.850
851.000 98.212 0.03906 71.90 -5.4128 19.980 99.823
852.000 98.216 0.03906 71.80 -5.4069 19.974 99.826
853.000 98.193 0.03907 71.80 -5.4039 19.976 99.803
854.000 98.200 0.03907 71.70 -5.3989 19.974 99.810
855.000 98.175 0.03908 71.70 -5.4014 19.977 99.785
856.000 98.196 0.03909 71.70 -5.3985 19.980 99.806
857.000 98.190 0.03910 71.60 -5.3877 19.980 99.800
858.000 98.195 0.03911 71.50 -5.3850 19.977 99.805
859.000 98.229 0.03911 71.50 -5.4004 19.974 99.839
860.000 98.228 0.03912 71.50 -5.4239 19.977 99.839
861.000 98.258 0.03913 71.40 -5.4201 19.980 99.869
862.000 98.167 0.03913 71.40 -5.4199 19.980 99.776
863.000 98.231 0.03914 71.30 -5.4110 19.977 99.841
864.000 98.209 0.03915 71.30 -5.4032 19.983 99.819
865.000 98.227 0.03916 71.30 -5.3887 19.983 99.837
866.000 98.209 0.03917 71.20 -5.3855 19.983 99.819
867.000 98.241 0.03917 71.10 -5.3820 19.980 99.852
868.000 98.191 0.03918 71.10 -5.3792 19.983 99.800
869.000 98.188 0.03919 71.10 -5.3782 19.983 99.798
870.000 98.234 0.03919 71.00 -5.3748 19.983 99.845
871.000 98.229 0.03920 71.00 -5.3801 19.986 99.840
872.000 98.198 0.03921 70.90 -5.3769 19.983 99.808
873.000 98.248 0.03922 70.80 -5.3881 19.986 99.859
874.000 98.199 0.03922 70.80 -5.3850 19.986 99.809
875.000 98.189 0.03923 70.80 -5.3915 19.987 99.799
876.000 98.257 0.03924 70.70 -5.3845 19.989 99.868
877.000 98.180 0.03924 70.70 -5.3714 19.985 99.790
878.000 98.130 0.03925 70.60 -5.3451 19.990 99.739
879.000 98.201 0.03926 70.60 -5.3276 19.989 99.811
880.000 98.226 0.03926 70.60 -5.3171 19.987 99.836
881.000 98.193 0.03927 70.50 -5.2852 19.990 99.803
882.000 98.246 0.03928 70.40 -5.2665 19.990 99.857
883.000 98.204 0.03929 70.40 -5.2503 19.989 99.814
884.000 98.281 0.03930 70.30 -5.2387 19.987 99.892
885.000 98.235 0.03930 70.30 -5.2248 19.987 99.845
886.000 98.303 0.03931 70.20 -5.2075 19.987 99.914
